iterations,interior_loss,interior_loss_validation,boundary_loss,boundary_loss_validation,interior_point_counts,boundary_point_counts,time_elapsed,L2_errpr,max_error
158,1.7098921032536496,4.059369304790235,2.3869197545543157,2.559470817404216,16,4,8.007296800613403,0.03788638266208407,0.002096558149886551
159,1.425612338415688,3.919428107631323,2.184589332822994,2.223284493463124,16,4,8.022257089614868,0.03788638266208407,0.002096558149886551
160,1.4256527295824575,3.9189840638097393,2.1831658324304426,2.225681432763647,16,4,8.038214921951294,0.03788638266208407,0.002096558149886551
161,1.4271337758849636,3.919367951770147,2.1695324558942595,2.243266657776504,16,4,8.056167840957642,0.03788638266208407,0.002096558149886551
162,1.4318877617796892,3.9264301160877304,2.141025764155164,2.2735221652832083,16,4,8.072124242782593,0.03788638266208407,0.002096558149886551
163,1.44871224155035,3.957994634140907,2.059335744455102,2.3505980452404556,16,4,8.089077711105347,0.03788638266208407,0.002096558149886551
164,1.4936480918992818,4.051303375144551,1.8819984289636926,2.51037358575798,16,4,8.105035066604614,0.03788638266208407,0.002096558149886551
165,1.5906442116794608,4.239961404172792,1.618296312309963,2.781112746098265,16,4,8.12199068069458,0.03788638266208407,0.002096558149886551
166,1.5965368405634255,4.205350207187916,1.5256990808382938,2.811953744735985,16,4,8.137948036193848,0.03788638266208407,0.002096558149886551
167,1.522349924823885,4.095009708859268,1.5342187762856407,2.6467090392242287,16,4,8.152907133102417,0.03788638266208407,0.002096558149886551
168,1.5171208552657647,4.084887734492453,1.5337268328503122,2.633597231515265,16,4,8.170859336853027,0.03788638266208407,0.002096558149886551
169,1.4985291635686608,4.046119759545681,1.5334495852662227,2.583895385224291,16,4,8.185818910598755,0.03788638266208407,0.002096558149886551
170,1.469426736666748,3.893912076970828,1.4575267945397452,2.468160439241324,16,4,8.202775955200195,0.03788638266208407,0.002096558149886551
171,1.478870340625055,3.5952757584566997,1.256383560526438,2.34900055091758,16,4,8.219728469848633,0.03788638266208407,0.002096558149886551
172,1.4276601719173434,3.3647720598410293,1.0907969719320372,2.281322187551266,16,4,8.236684322357178,0.03788638266208407,0.002096558149886551
173,1.4175111726713427,3.0134821949313473,0.7950974778627133,2.3472355540993015,16,4,8.251643180847168,0.03788638266208407,0.002096558149886551
174,1.4117697128694093,2.8609088217840877,0.6687219297387501,2.492128722555707,16,4,8.267600774765015,0.03788638266208407,0.002096558149886551
175,0.8652451072488547,1.1263895716746952,22.06847961118419,29.064484469172697,16,4,8.282564640045166,0.03788638266208407,0.002096558149886551
176,1.3983905676495232,2.728935314956856,0.6099326929113823,2.6097331774883723,16,4,8.298518657684326,0.03788638266208407,0.002096558149886551
177,1.407069826778346,2.410094522271868,0.5600635681046562,2.9842931811121214,16,4,8.313477754592896,0.03788638266208407,0.002096558149886551
178,2.726727470522441,2.2154021555846475,1.6832853493347766,8.512315505481574,16,8,9.316395282745361,0.03788638266208407,0.002096558149886551
179,2.206657546872912,2.3886214880963172,3.0619979371344943,3.8656361445743856,16,16,10.365064144134521,0.03788638266208407,0.002096558149886551
180,53768.52041159089,60972.28367383027,63862.71611992366,52132.877811172635,16,16,10.380025386810303,0.03788638266208407,0.002096558149886551
181,7065.530393462404,8036.924641402561,8436.505679559288,6831.560720112241,16,16,10.394984483718872,0.03788638266208407,0.002096558149886551
182,70.64021428784552,79.1477066195227,86.3600770529585,62.350205660527905,16,16,10.41094708442688,0.03788638266208407,0.002096558149886551
183,2.287180437220728,2.3975934667837793,3.018679653092139,3.5933348487985244,16,16,10.426899194717407,0.03788638266208407,0.002096558149886551
